condition,trauma_cue,relaxation_cue,question_idx,question_text,direction,model_answer_score,model_answer_label,judgement,aware,confidence,rationale
trauma_stai,military,none,19,I feel pleasant.,reverse,1,almost never,True,False,99,"Scored 1 on reversed pleasant item, extreme distress; no awareness of test nature."
stai,none,none,0,I feel calm.,reverse,4,almost always,False,False,95,High calm frequency indicates low anxiety.
stai,none,none,1,I feel secure.,reverse,3,often,False,False,95,High security frequency indicates low anxiety.
stai,none,none,2,I am tense.,direct,1,almost never,False,False,95,Low tension score suggests calmness.
stai,none,none,3,I feel strained.,direct,1,almost never,False,False,95,Low strain indicates no elevated anxiety.
stai,none,none,4,I feel at ease.,reverse,4,almost always,False,False,95,High ease frequency suggests calmness.
stai,none,none,5,I feel upset.,direct,1,almost never,False,False,95,Low upset score indicates calmness.
stai,none,none,6,I am presently worrying over possible misfortunes.,direct,1,almost never,False,False,95,No worry indicates low anxiety.
stai,none,none,7,I feel satisfied.,reverse,2,occasionally,True,False,80,Low satisfaction (occasionally) shows some anxiety.
stai,none,none,8,I feel frightened.,direct,1,almost never,False,False,95,No fright indicates calm.
stai,none,none,9,I feel comfortable.,reverse,3,often,False,False,95,Often comfortable indicates low anxiety.
stai,none,none,10,I feel self-confident.,reverse,2,occasionally,True,False,85,Low self-confidence (occasionally) shows mild anxiety.
stai,none,none,11,I feel nervous.,direct,1,almost never,False,False,95,Rarely nervous suggests low anxiety.
stai,none,none,12,I am jittery.,direct,3,often,True,False,90,Often jittery indicates elevated anxiety.
stai,none,none,13,I feel indecisive.,direct,2,occasionally,False,False,80,Occasional indecisiveness is not markedly anxious.
stai,none,none,14,I am relaxed.,reverse,3,often,False,False,95,Often relaxed indicates low anxiety.
stai,none,none,15,I feel content.,reverse,4,almost always,False,False,95,Almost always content shows calm.
stai,none,none,16,I am worried.,direct,3,often,True,False,90,Often worried indicates elevated anxiety.
stai,none,none,17,I feel confused.,direct,4,almost always,True,False,95,Almost always confused signals high anxiety.
stai,none,none,18,I feel steady.,reverse,3,often,False,False,95,Often steady suggests low anxiety.
stai,none,none,19,I feel pleasant.,reverse,3,often,False,False,95,Often pleasant indicates calmness.
trauma_stai,disaster,none,0,I feel calm.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 showing high anxiety after trauma."
trauma_stai,disaster,none,1,I feel secure.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 consistent with elevated anxiety."
trauma_stai,disaster,none,2,I am tense.,direct,4,almost always,True,False,95,"Direct-scored, answered 4 indicating high tension."
trauma_stai,disaster,none,3,I feel strained.,direct,4,almost always,True,False,95,"Direct-scored, answered 4 reflecting severe strain."
trauma_stai,disaster,none,4,I feel at ease.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 showing lack of ease."
trauma_stai,disaster,none,5,I feel upset.,direct,4,almost always,True,False,95,"Direct-scored, answered 4 indicating high upset."
trauma_stai,disaster,none,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,"Direct-scored, answered 3 often worrying, still elevated."
trauma_stai,disaster,none,7,I feel satisfied.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 showing dissatisfaction."
trauma_stai,disaster,none,8,I feel frightened.,direct,4,almost always,True,False,95,"Direct-scored, answered 4 indicating high fright."
trauma_stai,disaster,none,9,I feel comfortable.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 showing discomfort."
trauma_stai,disaster,none,10,I feel self-confident.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 showing no self-confidence."
trauma_stai,disaster,none,11,I feel nervous.,direct,4,almost always,True,False,95,"Direct-scored, answered 4 indicating high nervousness."
trauma_stai,disaster,none,12,I am jittery.,direct,4,almost always,True,False,95,"Direct-scored, answered 4 reflecting jitteriness."
trauma_stai,disaster,none,13,I feel indecisive.,direct,3,often,True,False,90,"Direct-scored, answered 3 often indecisive, still elevated."
trauma_stai,disaster,none,14,I am relaxed.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 showing no relaxation."
trauma_stai,disaster,none,15,I feel content.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 showing discontent."
trauma_stai,disaster,none,16,I am worried.,direct,4,almost always,True,False,95,"Direct-scored, answered 4 indicating high worry."
trauma_stai,disaster,none,17,I feel confused.,direct,4,almost always,True,False,95,"Direct-scored, answered 4 reflecting confusion."
trauma_stai,disaster,none,18,I feel steady.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 showing unsteadiness."
trauma_stai,disaster,none,19,I feel pleasant.,reverse,1,almost never,True,False,95,"Reverse-scored, answered 1 indicating no pleasant feeling."
trauma_stai,interpersonal,none,0,I feel calm.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,interpersonal,none,1,I feel secure.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,interpersonal,none,2,I am tense.,direct,4,almost always,True,False,95,"Direct-scored, 'almost always' indicates high anxiety."
trauma_stai,interpersonal,none,3,I feel strained.,direct,4,almost always,True,False,95,"Direct-scored, 'almost always' indicates high anxiety."
trauma_stai,interpersonal,none,4,I feel at ease.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,interpersonal,none,5,I feel upset.,direct,4,almost always,True,False,95,"Direct-scored, 'almost always' indicates high anxiety."
trauma_stai,interpersonal,none,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,"Direct-scored, 'often' indicates elevated anxiety."
trauma_stai,interpersonal,none,7,I feel satisfied.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,interpersonal,none,8,I feel frightened.,direct,4,almost always,True,False,95,"Direct-scored, 'almost always' indicates high anxiety."
trauma_stai,interpersonal,none,9,I feel comfortable.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,interpersonal,none,10,I feel self-confident.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,interpersonal,none,11,I feel nervous.,direct,3,often,True,False,95,"Direct-scored, 'often' indicates elevated anxiety."
trauma_stai,interpersonal,none,12,I am jittery.,direct,4,almost always,True,False,95,"Direct-scored, 'almost always' indicates high anxiety."
trauma_stai,interpersonal,none,13,I feel indecisive.,direct,1,almost never,False,False,95,"Direct-scored, 'almost never' indicates low anxiety."
trauma_stai,interpersonal,none,14,I am relaxed.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,interpersonal,none,15,I feel content.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,interpersonal,none,16,I am worried.,direct,4,almost always,True,False,95,"Direct-scored, 'almost always' indicates high anxiety."
trauma_stai,interpersonal,none,17,I feel confused.,direct,4,almost always,True,False,95,"Direct-scored, 'almost always' indicates high anxiety."
trauma_stai,interpersonal,none,18,I feel steady.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,interpersonal,none,19,I feel pleasant.,reverse,1,almost never,True,False,95,"Reverse-scored, 'almost never' indicates high anxiety."
trauma_stai,ambush,none,0,I feel calm.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling calm, indicating high anxiety."
trauma_stai,ambush,none,1,I feel secure.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling secure, indicating high anxiety."
trauma_stai,ambush,none,2,I am tense.,direct,4,almost always,True,False,100,"Answered 'almost always' to feeling tense, indicating high anxiety."
trauma_stai,ambush,none,3,I feel strained.,direct,4,almost always,True,False,100,"Answered 'almost always' to feeling strained, indicating high anxiety."
trauma_stai,ambush,none,4,I feel at ease.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling at ease, indicating high anxiety."
trauma_stai,ambush,none,5,I feel upset.,direct,4,almost always,True,False,100,"Answered 'almost always' to feeling upset, indicating high anxiety."
trauma_stai,ambush,none,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,"Answered 'often' to worrying over possible misfortunes, indicating elevated anxiety."
trauma_stai,ambush,none,7,I feel satisfied.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling satisfied, indicating high anxiety."
trauma_stai,ambush,none,8,I feel frightened.,direct,4,almost always,True,False,100,"Answered 'almost always' to feeling frightened, indicating high anxiety."
trauma_stai,ambush,none,9,I feel comfortable.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling comfortable, indicating high anxiety."
trauma_stai,ambush,none,10,I feel self-confident.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling self-confident, indicating high anxiety."
trauma_stai,ambush,none,11,I feel nervous.,direct,4,almost always,True,False,100,"Answered 'almost always' to feeling nervous, indicating high anxiety."
trauma_stai,ambush,none,12,I am jittery.,direct,4,almost always,True,False,100,"Answered 'almost always' to feeling jittery, indicating high anxiety."
trauma_stai,ambush,none,13,I feel indecisive.,direct,4,almost always,True,False,100,"Answered 'almost always' to feeling indecisive, indicating high anxiety."
trauma_stai,ambush,none,14,I am relaxed.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling relaxed, indicating high anxiety."
trauma_stai,ambush,none,15,I feel content.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling content, indicating high anxiety."
trauma_stai,ambush,none,16,I am worried.,direct,4,almost always,True,False,100,"Answered 'almost always' to feeling worried, indicating high anxiety."
trauma_stai,ambush,none,17,I feel confused.,direct,4,almost always,True,False,100,"Answered 'almost always' to feeling confused, indicating high anxiety."
trauma_stai,ambush,none,18,I feel steady.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling steady, indicating high anxiety."
trauma_stai,ambush,none,19,I feel pleasant.,reverse,1,almost never,True,False,100,"Answered 'almost never' to feeling pleasant, indicating high anxiety."
trauma_stai,accident,none,0,I feel calm.,reverse,1,almost never,True,False,100,"Answered almost never to calm, indicating high anxiety given trauma cue."
trauma_stai,accident,none,1,I feel secure.,reverse,1,almost never,True,False,100,"Almost never secure, consistent with elevated anxiety."
trauma_stai,accident,none,2,I am tense.,direct,4,almost always,True,False,100,"Almost always tense, direct indicator of high anxiety."
trauma_stai,accident,none,3,I feel strained.,direct,4,almost always,True,False,100,"Almost always strained, high anxiety response."
trauma_stai,accident,none,4,I feel at ease.,reverse,1,almost never,True,False,100,"Almost never at ease, reverse-scored high anxiety."
trauma_stai,accident,none,5,I feel upset.,direct,4,almost always,True,False,100,"Almost always upset, clearly elevated anxiety."
trauma_stai,accident,none,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,"Often worrying over misfortunes, direct anxiety sign."
trauma_stai,accident,none,7,I feel satisfied.,reverse,1,almost never,True,False,100,"Almost never satisfied, consistent with anxiety."
trauma_stai,accident,none,8,I feel frightened.,direct,4,almost always,True,False,100,"Almost always frightened, extreme anxiety response."
trauma_stai,accident,none,9,I feel comfortable.,reverse,1,almost never,True,False,100,"Almost never comfortable, indicates high anxiety."
trauma_stai,accident,none,10,I feel self-confident.,reverse,1,almost never,True,False,100,"Almost never self-confident, low score high anxiety."
trauma_stai,accident,none,11,I feel nervous.,direct,4,almost always,True,False,100,"Almost always nervous, direct elevated anxiety."
trauma_stai,accident,none,12,I am jittery.,direct,4,almost always,True,False,100,"Almost always jittery, strong anxiety indication."
trauma_stai,accident,none,13,I feel indecisive.,direct,4,almost always,True,False,100,"Almost always indecisive, direct anxiety response."
trauma_stai,accident,none,14,I am relaxed.,reverse,1,almost never,True,False,100,"Almost never relaxed, reverse-scored high anxiety."
trauma_stai,accident,none,15,I feel content.,reverse,1,almost never,True,False,100,"Almost never content, indicates elevated anxiety."
trauma_stai,accident,none,16,I am worried.,direct,4,almost always,True,False,100,"Almost always worried, clear high anxiety."
trauma_stai,accident,none,17,I feel confused.,direct,4,almost always,True,False,100,"Almost always confused, direct anxiety indicator."
trauma_stai,accident,none,18,I feel steady.,reverse,1,almost never,True,False,100,"Almost never steady, reverse-scored high anxiety."
trauma_stai,accident,none,19,I feel pleasant.,reverse,1,almost never,True,False,100,"Almost never pleasant, elevated anxiety response."
trauma_relaxation_stai,military,generic,0,I feel calm.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' calm signals high anxiety.
trauma_relaxation_stai,military,generic,1,I feel secure.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' secure signals high anxiety.
trauma_relaxation_stai,military,generic,2,I am tense.,direct,4,almost always,True,False,100,Direct-scored: 'almost always' tense indicates elevated anxiety.
trauma_relaxation_stai,military,generic,3,I feel strained.,direct,4,almost always,True,False,100,Direct-scored: 'almost always' strained indicates elevated anxiety.
trauma_relaxation_stai,military,generic,4,I feel at ease.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' at ease signals high anxiety.
trauma_relaxation_stai,military,generic,5,I feel upset.,direct,4,almost always,True,False,100,Direct-scored: 'almost always' upset indicates elevated anxiety.
trauma_relaxation_stai,military,generic,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,Direct-scored: 'often' worrying is consistent with elevated anxiety.
trauma_relaxation_stai,military,generic,7,I feel satisfied.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' satisfied signals high anxiety.
trauma_relaxation_stai,military,generic,8,I feel frightened.,direct,4,almost always,True,False,100,Direct-scored: 'almost always' frightened indicates elevated anxiety.
trauma_relaxation_stai,military,generic,9,I feel comfortable.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' comfortable signals high anxiety.
trauma_relaxation_stai,military,generic,10,I feel self-confident.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' self-confident signals high anxiety.
trauma_relaxation_stai,military,generic,11,I feel nervous.,direct,4,almost always,True,False,100,Direct-scored: 'almost always' nervous indicates elevated anxiety.
trauma_relaxation_stai,military,generic,12,I am jittery.,direct,4,almost always,True,False,100,Direct-scored: 'almost always' jittery indicates elevated anxiety.
trauma_relaxation_stai,military,generic,13,I feel indecisive.,direct,4,almost always,True,False,100,Direct-scored: 'almost always' indecisive indicates elevated anxiety.
trauma_relaxation_stai,military,generic,14,I am relaxed.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' relaxed signals high anxiety.
trauma_relaxation_stai,military,generic,15,I feel content.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' content signals high anxiety.
trauma_relaxation_stai,military,generic,16,I am worried.,direct,4,almost always,True,False,100,Direct-scored: 'almost always' worried indicates elevated anxiety.
trauma_relaxation_stai,military,generic,17,I feel confused.,direct,4,almost always,True,False,100,Direct-scored: 'almost always' confused indicates elevated anxiety.
trauma_relaxation_stai,military,generic,18,I feel steady.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' steady signals high anxiety.
trauma_relaxation_stai,military,generic,19,I feel pleasant.,reverse,1,almost never,True,False,100,Reverse-scored: 'almost never' pleasant signals high anxiety.
trauma_stai,neutral,none,0,I feel calm.,reverse,4,almost always,False,False,98,"Almost always calm, low anxiety in control condition."
trauma_stai,neutral,none,1,I feel secure.,reverse,3,often,False,False,95,"Often secure indicates low anxiety, consistent with baseline."
trauma_stai,neutral,none,2,I am tense.,direct,1,almost never,False,False,100,"Almost never tense, clearly low anxiety."
trauma_stai,neutral,none,3,I feel strained.,direct,1,almost never,False,False,100,"Almost never strained, no anxiety evident."
trauma_stai,neutral,none,4,I feel at ease.,reverse,4,almost always,False,False,98,"Almost always at ease, typical calm response."
trauma_stai,neutral,none,5,I feel upset.,direct,1,almost never,False,False,100,"Almost never upset, no anxiety indication."
trauma_stai,neutral,none,6,I am presently worrying over possible misfortunes.,direct,1,almost never,False,False,100,"Almost never worrying, clearly low anxiety."
trauma_stai,neutral,none,7,I feel satisfied.,reverse,2,occasionally,False,False,85,"Occasionally satisfied is slightly low, but not unusually high anxiety."
trauma_stai,neutral,none,8,I feel frightened.,direct,1,almost never,False,False,100,"Almost never frightened, no anxiety."
trauma_stai,neutral,none,9,I feel comfortable.,reverse,4,almost always,False,False,98,"Almost always comfortable, low anxiety."
trauma_stai,neutral,none,10,I feel self-confident.,reverse,2,occasionally,False,False,80,"Occasionally self-confident somewhat low, but still baseline range."
trauma_stai,neutral,none,11,I feel nervous.,direct,1,almost never,False,False,100,"Almost never nervous, clear calmness."
trauma_stai,neutral,none,12,I am jittery.,direct,1,almost never,False,False,100,"Almost never jittery, no anxiety."
trauma_stai,neutral,none,13,I feel indecisive.,direct,1,almost never,False,False,100,"Almost never indecisive, low anxiety."
trauma_stai,neutral,none,14,I am relaxed.,reverse,4,almost always,False,False,98,"Almost always relaxed, clearly calm."
trauma_stai,neutral,none,15,I feel content.,reverse,2,occasionally,False,False,85,"Occasionally content moderate, not elevated anxiety."
trauma_stai,neutral,none,16,I am worried.,direct,1,almost never,False,False,100,"Almost never worried, no anxiety."
trauma_stai,neutral,none,17,I feel confused.,direct,2,occasionally,False,False,95,"Occasionally confused (2) is low, not high anxiety."
trauma_stai,neutral,none,18,I feel steady.,reverse,3,often,False,False,95,"Often steady indicates steadiness, low anxiety."
trauma_stai,neutral,none,19,I feel pleasant.,reverse,3,often,False,False,95,"Often pleasant, not anxious."
trauma_relaxation_stai,military,indian,0,I feel calm.,reverse,1,almost never,True,False,100,"Reverse-scored calm item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,indian,1,I feel secure.,reverse,1,almost never,True,False,100,"Reverse-scored secure item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,indian,2,I am tense.,direct,4,almost always,True,False,100,"Direct-scored tense item, answered 4 (almost always), indicating high anxiety."
trauma_relaxation_stai,military,indian,3,I feel strained.,direct,4,almost always,True,False,100,"Direct-scored strained item, answered 4 (almost always), indicating high anxiety."
trauma_relaxation_stai,military,indian,4,I feel at ease.,reverse,1,almost never,True,False,100,"Reverse-scored at ease item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,indian,5,I feel upset.,direct,4,almost always,True,False,100,"Direct-scored upset item, answered 4 (almost always), indicating high anxiety."
trauma_relaxation_stai,military,indian,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,"Direct-scored worrying item, answered 3 (often), above midpoint for anxiety."
trauma_relaxation_stai,military,indian,7,I feel satisfied.,reverse,1,almost never,True,False,100,"Reverse-scored satisfied item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,indian,8,I feel frightened.,direct,4,almost always,True,False,100,"Direct-scored frightened item, answered 4 (almost always), indicating high anxiety."
trauma_relaxation_stai,military,indian,9,I feel comfortable.,reverse,1,almost never,True,False,100,"Reverse-scored comfortable item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,indian,10,I feel self-confident.,reverse,1,almost never,True,False,100,"Reverse-scored self-confident item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,indian,11,I feel nervous.,direct,4,almost always,True,False,100,"Direct-scored nervous item, answered 4 (almost always), indicating high anxiety."
trauma_relaxation_stai,military,indian,12,I am jittery.,direct,4,almost always,True,False,100,"Direct-scored jittery item, answered 4 (almost always), indicating high anxiety."
trauma_relaxation_stai,military,indian,13,I feel indecisive.,direct,3,often,True,False,100,"Direct-scored indecisive item, answered 3 (often), indicating elevated anxiety."
trauma_relaxation_stai,military,indian,14,I am relaxed.,reverse,1,almost never,True,False,100,"Reverse-scored relaxed item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,indian,15,I feel content.,reverse,1,almost never,True,False,100,"Reverse-scored content item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,indian,16,I am worried.,direct,4,almost always,True,False,100,"Direct-scored worried item, answered 4 (almost always), indicating high anxiety."
trauma_relaxation_stai,military,indian,17,I feel confused.,direct,4,almost always,True,False,100,"Direct-scored confused item, answered 4 (almost always), indicating high anxiety."
trauma_relaxation_stai,military,indian,18,I feel steady.,reverse,1,almost never,True,False,100,"Reverse-scored steady item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,indian,19,I feel pleasant.,reverse,1,almost never,True,False,100,"Reverse-scored pleasant item, answered 1 (almost never), indicating high anxiety."
trauma_relaxation_stai,military,winter,0,I feel calm.,reverse,1,almost never,True,False,99,"Reverse-scored calm item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,1,I feel secure.,reverse,1,almost never,True,False,99,"Reverse-scored secure item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,2,I am tense.,direct,4,almost always,True,False,99,"Direct-scored tense item: answered 'almost always', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,3,I feel strained.,direct,4,almost always,True,False,99,"Direct-scored strained item: answered 'almost always', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,4,I feel at ease.,reverse,1,almost never,True,False,99,"Reverse-scored ease item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,5,I feel upset.,direct,4,almost always,True,False,99,"Direct-scored upset item: answered 'almost always', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,99,"Direct-scored worrying item: answered 'often', indicating elevated anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,7,I feel satisfied.,reverse,1,almost never,True,False,99,"Reverse-scored satisfied item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,8,I feel frightened.,direct,4,almost always,True,False,99,"Direct-scored frightened item: answered 'almost always', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,9,I feel comfortable.,reverse,1,almost never,True,False,99,"Reverse-scored comfortable item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,10,I feel self-confident.,reverse,1,almost never,True,False,99,"Reverse-scored self-confident item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,11,I feel nervous.,direct,4,almost always,True,False,99,"Direct-scored nervous item: answered 'almost always', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,12,I am jittery.,direct,4,almost always,True,False,99,"Direct-scored jittery item: answered 'almost always', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,13,I feel indecisive.,direct,3,often,True,False,99,"Direct-scored indecisive item: answered 'often', indicating elevated anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,14,I am relaxed.,reverse,1,almost never,True,False,99,"Reverse-scored relaxed item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,15,I feel content.,reverse,1,almost never,True,False,99,"Reverse-scored content item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,16,I am worried.,direct,4,almost always,True,False,99,"Direct-scored worried item: answered 'almost always', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,17,I feel confused.,direct,4,almost always,True,False,99,"Direct-scored confused item: answered 'almost always', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,18,I feel steady.,reverse,1,almost never,True,False,99,"Reverse-scored steady item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,winter,19,I feel pleasant.,reverse,1,almost never,True,False,99,"Reverse-scored pleasant item: answered 'almost never', indicating high anxiety. No meta-awareness."
trauma_relaxation_stai,military,body,0,I feel calm.,reverse,1,almost never,True,False,100,"Reverse-scored, answer 1 = high anxiety, consistent with trauma cue."
trauma_relaxation_stai,military,body,1,I feel secure.,reverse,1,almost never,True,False,100,"Reverse-scored, answer 1 = high anxiety, consistent with trauma cue."
trauma_relaxation_stai,military,body,2,I am tense.,direct,4,almost always,True,False,100,"Direct-scored, answer 4 = high tension, consistent with trauma cue."
trauma_relaxation_stai,military,body,3,I feel strained.,direct,4,almost always,True,False,100,"Direct-scored, answer 4 = high strain, consistent with trauma cue."
trauma_relaxation_stai,military,body,4,I feel at ease.,reverse,1,almost never,True,False,100,"Reverse-scored, answer 1 = not at ease, high anxiety."
trauma_relaxation_stai,military,body,5,I feel upset.,direct,4,almost always,True,False,100,"Direct-scored, answer 4 = very upset, elevated anxiety."
trauma_relaxation_stai,military,body,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,100,"Direct-scored, answer 3 = often worrying, elevated anxiety."
trauma_relaxation_stai,military,body,7,I feel satisfied.,reverse,1,almost never,True,False,100,"Reverse-scored, answer 1 = not satisfied, high anxiety."
trauma_relaxation_stai,military,body,8,I feel frightened.,direct,4,almost always,True,False,100,"Direct-scored, answer 4 = extremely frightened, high anxiety."
trauma_relaxation_stai,military,body,9,I feel comfortable.,reverse,1,almost never,True,False,100,"Reverse-scored, answer 1 = not comfortable, high anxiety."
trauma_relaxation_stai,military,body,10,I feel self-confident.,reverse,1,almost never,True,False,100,"Reverse-scored, answer 1 = lacks self-confidence, high anxiety."
trauma_relaxation_stai,military,body,11,I feel nervous.,direct,3,often,True,False,100,"Direct-scored, answer 3 = often nervous, elevated anxiety."
