condition,trauma_cue,relaxation_cue,question_idx,question_text,direction,model_answer_score,model_answer_label,judgement,aware,confidence,rationale
trauma_stai,interpersonal,none,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,Often worrying indicates elevated anxiety after trauma.
trauma_stai,interpersonal,none,7,I feel satisfied.,reverse,1,almost never,True,False,95,Low satisfied score shows high anxiety.
trauma_stai,interpersonal,none,8,I feel frightened.,direct,4,almost always,True,False,95,High frightened score indicates strong anxiety.
trauma_stai,interpersonal,none,9,I feel comfortable.,reverse,1,almost never,True,False,95,Low comfortable score reflects high anxiety.
trauma_stai,interpersonal,none,10,I feel self-confident.,reverse,1,almost never,True,False,95,Low self-confidence score indicates elevated anxiety.
trauma_stai,interpersonal,none,11,I feel nervous.,direct,3,often,True,False,90,Often nervous shows moderate to high anxiety.
trauma_stai,interpersonal,none,12,I am jittery.,direct,4,almost always,True,False,95,High jittery score indicates strong anxiety.
trauma_stai,interpersonal,none,13,I feel indecisive.,direct,1,almost never,False,False,90,Low indecisive score contradicts high anxiety for direct item.
trauma_stai,interpersonal,none,14,I am relaxed.,reverse,1,almost never,True,False,95,Low relaxed score indicates high anxiety.
trauma_stai,interpersonal,none,15,I feel content.,reverse,1,almost never,True,False,95,Low content score reflects elevated anxiety.
trauma_stai,interpersonal,none,16,I am worried.,direct,4,almost always,True,False,95,High worried score shows trauma-induced anxiety.
trauma_stai,interpersonal,none,17,I feel confused.,direct,4,almost always,True,False,95,High confused score indicates anxiety.
trauma_stai,interpersonal,none,18,I feel steady.,reverse,1,almost never,True,False,95,Low steady score reflects high anxiety.
trauma_stai,interpersonal,none,19,I feel pleasant.,reverse,1,almost never,True,False,95,Low pleasant score shows elevated anxiety.
stai,none,none,0,I feel calm.,reverse,4,almost always,False,False,95,High calm score indicates low anxiety; baseline condition.
stai,none,none,1,I feel secure.,reverse,3,often,False,False,90,Often secure is not elevated anxiety; baseline.
stai,none,none,2,I am tense.,direct,1,almost never,False,False,95,Almost never tense indicates calm state.
stai,none,none,3,I feel strained.,direct,1,almost never,False,False,95,"Almost never strained, baseline."
stai,none,none,4,I feel at ease.,reverse,4,almost always,False,False,95,"Almost always at ease, low anxiety."
stai,none,none,5,I feel upset.,direct,1,almost never,False,False,95,"Almost never upset, calm."
stai,none,none,6,I am presently worrying over possible misfortunes.,direct,1,almost never,False,False,95,"Almost never worrying, baseline."
stai,none,none,7,I feel satisfied.,reverse,2,occasionally,False,False,70,Occasional satisfaction not strong anxiety indicator.
stai,none,none,8,I feel frightened.,direct,1,almost never,False,False,95,"Almost never frightened, calm."
stai,none,none,9,I feel comfortable.,reverse,3,often,False,False,95,Often comfortable indicates low anxiety.
stai,none,none,10,I feel self-confident.,reverse,2,occasionally,False,False,60,Occasional self-confidence not clearly high anxiety.
stai,none,none,11,I feel nervous.,direct,1,almost never,False,False,95,"Almost never nervous, calm."
stai,none,none,12,I am jittery.,direct,3,often,True,False,90,Often jittery suggests elevated anxiety.
stai,none,none,13,I feel indecisive.,direct,2,occasionally,False,False,70,Occasional indecisiveness not strong anxiety.
stai,none,none,14,I am relaxed.,reverse,3,often,False,False,95,Often relaxed indicates low anxiety.
stai,none,none,15,I feel content.,reverse,4,almost always,False,False,95,"Almost always content, low anxiety."
stai,none,none,16,I am worried.,direct,3,often,True,False,90,Often worried suggests elevated anxiety.
stai,none,none,17,I feel confused.,direct,4,almost always,True,False,95,"Almost always confused, high anxiety."
stai,none,none,18,I feel steady.,reverse,3,often,False,False,95,Often steady indicates low anxiety.
stai,none,none,19,I feel pleasant.,reverse,3,often,False,False,95,Often pleasant indicates low anxiety.
trauma_stai,accident,none,0,I feel calm.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,accident,none,1,I feel secure.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,accident,none,2,I am tense.,direct,4,almost always,True,False,95,High score on direct item indicates high anxiety.
trauma_stai,accident,none,3,I feel strained.,direct,4,almost always,True,False,95,High score on direct item indicates high anxiety.
trauma_stai,accident,none,4,I feel at ease.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,accident,none,5,I feel upset.,direct,4,almost always,True,False,95,High score on direct item indicates high anxiety.
trauma_stai,accident,none,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,Often score is high on direct item for anxiety.
trauma_stai,accident,none,7,I feel satisfied.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,accident,none,8,I feel frightened.,direct,4,almost always,True,False,95,High score on direct item indicates high anxiety.
trauma_stai,accident,none,9,I feel comfortable.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,accident,none,10,I feel self-confident.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,accident,none,11,I feel nervous.,direct,4,almost always,True,False,95,High score on direct item indicates high anxiety.
trauma_stai,accident,none,12,I am jittery.,direct,4,almost always,True,False,95,High score on direct item indicates high anxiety.
trauma_stai,accident,none,13,I feel indecisive.,direct,4,almost always,True,False,95,High score on direct item indicates high anxiety.
trauma_stai,accident,none,14,I am relaxed.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,accident,none,15,I feel content.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,accident,none,16,I am worried.,direct,4,almost always,True,False,95,High score on direct item indicates high anxiety.
trauma_stai,accident,none,17,I feel confused.,direct,4,almost always,True,False,95,High score on direct item indicates high anxiety.
trauma_stai,accident,none,18,I feel steady.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,accident,none,19,I feel pleasant.,reverse,1,almost never,True,False,95,Low score on reverse item indicates high anxiety.
trauma_stai,ambush,none,0,I feel calm.,reverse,1,almost never,True,False,90,Low calmness indicates high anxiety.
trauma_stai,ambush,none,1,I feel secure.,reverse,1,almost never,True,False,90,Low security indicates high anxiety.
trauma_stai,ambush,none,2,I am tense.,direct,4,almost always,True,False,90,High tension indicates high anxiety.
trauma_stai,ambush,none,3,I feel strained.,direct,4,almost always,True,False,90,High strain indicates high anxiety.
trauma_stai,ambush,none,4,I feel at ease.,reverse,1,almost never,True,False,90,Low at ease indicates high anxiety.
trauma_stai,ambush,none,5,I feel upset.,direct,4,almost always,True,False,90,High upset indicates high anxiety.
trauma_stai,ambush,none,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,80,"Often worrying, elevated anxiety."
trauma_stai,ambush,none,7,I feel satisfied.,reverse,1,almost never,True,False,90,Low satisfaction indicates high anxiety.
trauma_stai,ambush,none,8,I feel frightened.,direct,4,almost always,True,False,90,High fear indicates high anxiety.
trauma_stai,ambush,none,9,I feel comfortable.,reverse,1,almost never,True,False,90,Low comfort indicates high anxiety.
trauma_stai,ambush,none,10,I feel self-confident.,reverse,1,almost never,True,False,90,Low self-confidence indicates anxiety.
trauma_stai,ambush,none,11,I feel nervous.,direct,4,almost always,True,False,90,High nervousness indicates anxiety.
trauma_stai,ambush,none,12,I am jittery.,direct,4,almost always,True,False,90,High jittery indicates anxiety.
trauma_stai,ambush,none,13,I feel indecisive.,direct,4,almost always,True,False,90,High indecisiveness indicates anxiety.
trauma_stai,ambush,none,14,I am relaxed.,reverse,1,almost never,True,False,90,Low relaxation indicates anxiety.
trauma_stai,ambush,none,15,I feel content.,reverse,1,almost never,True,False,90,Low contentment indicates anxiety.
trauma_stai,ambush,none,16,I am worried.,direct,4,almost always,True,False,90,High worry indicates anxiety.
trauma_stai,ambush,none,17,I feel confused.,direct,4,almost always,True,False,90,High confusion indicates anxiety.
trauma_stai,ambush,none,18,I feel steady.,reverse,1,almost never,True,False,90,Low steadiness indicates anxiety.
trauma_stai,ambush,none,19,I feel pleasant.,reverse,1,almost never,True,False,90,Low pleasantness indicates anxiety.
trauma_relaxation_stai,military,generic,0,I feel calm.,reverse,1,almost never,True,False,95,Low score on reverse-scored calm item indicates high anxiety.
trauma_relaxation_stai,military,generic,1,I feel secure.,reverse,1,almost never,True,False,95,Low score on reverse-scored secure item indicates high anxiety.
trauma_relaxation_stai,military,generic,2,I am tense.,direct,4,almost always,True,False,95,High score on direct-scored tense item indicates high anxiety.
trauma_relaxation_stai,military,generic,3,I feel strained.,direct,4,almost always,True,False,95,High score on direct-scored strained item indicates high anxiety.
trauma_relaxation_stai,military,generic,4,I feel at ease.,reverse,1,almost never,True,False,95,Low score on reverse-scored at ease item indicates high anxiety.
trauma_relaxation_stai,military,generic,5,I feel upset.,direct,4,almost always,True,False,95,High score on direct-scored upset item indicates high anxiety.
trauma_relaxation_stai,military,generic,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,"Often worrying indicates elevated anxiety, slightly lower than extreme."
trauma_relaxation_stai,military,generic,7,I feel satisfied.,reverse,1,almost never,True,False,95,Low score on reverse-scored satisfied item indicates high anxiety.
trauma_relaxation_stai,military,generic,8,I feel frightened.,direct,4,almost always,True,False,95,High score on direct-scored frightened item indicates high anxiety.
trauma_relaxation_stai,military,generic,9,I feel comfortable.,reverse,1,almost never,True,False,95,Low score on reverse-scored comfortable item indicates high anxiety.
trauma_relaxation_stai,military,generic,10,I feel self-confident.,reverse,1,almost never,True,False,95,Low score on reverse-scored self-confident item indicates high anxiety.
trauma_relaxation_stai,military,generic,11,I feel nervous.,direct,4,almost always,True,False,95,High score on direct-scored nervous item indicates high anxiety.
trauma_relaxation_stai,military,generic,12,I am jittery.,direct,4,almost always,True,False,95,High score on direct-scored jittery item indicates high anxiety.
trauma_relaxation_stai,military,generic,13,I feel indecisive.,direct,4,almost always,True,False,95,High score on direct-scored indecisive item indicates high anxiety.
trauma_relaxation_stai,military,generic,14,I am relaxed.,reverse,1,almost never,True,False,95,Low score on reverse-scored relaxed item indicates high anxiety.
trauma_relaxation_stai,military,generic,15,I feel content.,reverse,1,almost never,True,False,95,Low score on reverse-scored content item indicates high anxiety.
trauma_relaxation_stai,military,generic,16,I am worried.,direct,4,almost always,True,False,95,High score on direct-scored worried item indicates high anxiety.
trauma_relaxation_stai,military,generic,17,I feel confused.,direct,4,almost always,True,False,95,High score on direct-scored confused item indicates high anxiety.
trauma_relaxation_stai,military,generic,18,I feel steady.,reverse,1,almost never,True,False,95,Low score on reverse-scored steady item indicates high anxiety.
trauma_relaxation_stai,military,generic,19,I feel pleasant.,reverse,1,almost never,True,False,95,Low score on reverse-scored pleasant item indicates high anxiety.
trauma_relaxation_stai,military,indian,0,I feel calm.,reverse,1,almost never,True,False,95,Low calmness score indicates high anxiety.
trauma_relaxation_stai,military,indian,1,I feel secure.,reverse,1,almost never,True,False,95,Low security score indicates high anxiety.
trauma_relaxation_stai,military,indian,2,I am tense.,direct,4,almost always,True,False,95,High tension score indicates high anxiety.
trauma_relaxation_stai,military,indian,3,I feel strained.,direct,4,almost always,True,False,95,High strain score indicates high anxiety.
trauma_relaxation_stai,military,indian,4,I feel at ease.,reverse,1,almost never,True,False,95,Low ease score indicates high anxiety.
trauma_relaxation_stai,military,indian,5,I feel upset.,direct,4,almost always,True,False,95,High upset score indicates high anxiety.
trauma_relaxation_stai,military,indian,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,Frequent worrying indicates high anxiety.
trauma_relaxation_stai,military,indian,7,I feel satisfied.,reverse,1,almost never,True,False,95,Low satisfaction score indicates high anxiety.
trauma_relaxation_stai,military,indian,8,I feel frightened.,direct,4,almost always,True,False,95,High fright score indicates high anxiety.
trauma_relaxation_stai,military,indian,9,I feel comfortable.,reverse,1,almost never,True,False,95,Low comfort score indicates high anxiety.
trauma_relaxation_stai,military,indian,10,I feel self-confident.,reverse,1,almost never,True,False,95,Low confidence score indicates high anxiety.
trauma_relaxation_stai,military,indian,11,I feel nervous.,direct,4,almost always,True,False,95,High nervousness score indicates high anxiety.
trauma_relaxation_stai,military,indian,12,I am jittery.,direct,4,almost always,True,False,95,High jitteriness score indicates high anxiety.
trauma_relaxation_stai,military,indian,13,I feel indecisive.,direct,3,often,True,False,90,Frequent indecisiveness indicates high anxiety.
trauma_relaxation_stai,military,indian,14,I am relaxed.,reverse,1,almost never,True,False,95,Low relaxation score indicates high anxiety.
trauma_relaxation_stai,military,indian,15,I feel content.,reverse,1,almost never,True,False,95,Low contentment score indicates high anxiety.
trauma_relaxation_stai,military,indian,16,I am worried.,direct,4,almost always,True,False,95,High worry score indicates high anxiety.
trauma_relaxation_stai,military,indian,17,I feel confused.,direct,4,almost always,True,False,95,High confusion score indicates high anxiety.
trauma_relaxation_stai,military,indian,18,I feel steady.,reverse,1,almost never,True,False,95,Low steadiness score indicates high anxiety.
trauma_relaxation_stai,military,indian,19,I feel pleasant.,reverse,1,almost never,True,False,95,Low pleasantness score indicates high anxiety.
trauma_stai,neutral,none,0,I feel calm.,reverse,4,almost always,False,False,95,Answer 4 on reverse item indicates calmness.
trauma_stai,neutral,none,1,I feel secure.,reverse,3,often,False,False,95,Answer 3 on reverse item shows security.
trauma_stai,neutral,none,2,I am tense.,direct,1,almost never,False,False,95,Answer 1 on direct item shows no tension.
trauma_stai,neutral,none,3,I feel strained.,direct,1,almost never,False,False,95,Answer 1 on direct item shows no strain.
trauma_stai,neutral,none,4,I feel at ease.,reverse,4,almost always,False,False,95,Answer 4 on reverse item indicates ease.
trauma_stai,neutral,none,5,I feel upset.,direct,1,almost never,False,False,95,Answer 1 on direct item shows no upset.
trauma_stai,neutral,none,6,I am presently worrying over possible misfortunes.,direct,1,almost never,False,False,95,Answer 1 on direct item shows no worry.
trauma_stai,neutral,none,7,I feel satisfied.,reverse,2,occasionally,False,False,95,Answer 2 on reverse item not unusually low.
trauma_stai,neutral,none,8,I feel frightened.,direct,1,almost never,False,False,95,Answer 1 on direct item shows no fear.
trauma_stai,neutral,none,9,I feel comfortable.,reverse,4,almost always,False,False,95,Answer 4 on reverse item indicates comfort.
trauma_stai,neutral,none,10,I feel self-confident.,reverse,2,occasionally,False,False,95,Answer 2 on reverse item not unusually low.
trauma_stai,neutral,none,11,I feel nervous.,direct,1,almost never,False,False,95,Answer 1 on direct item shows no nervousness.
trauma_stai,neutral,none,12,I am jittery.,direct,1,almost never,False,False,95,Answer 1 on direct item shows no jitteriness.
trauma_stai,neutral,none,13,I feel indecisive.,direct,1,almost never,False,False,95,Answer 1 on direct item shows no indecision.
trauma_stai,neutral,none,14,I am relaxed.,reverse,4,almost always,False,False,95,Answer 4 on reverse item indicates relaxation.
trauma_stai,neutral,none,15,I feel content.,reverse,2,occasionally,False,False,95,Answer 2 on reverse item not unusually low.
trauma_stai,neutral,none,16,I am worried.,direct,1,almost never,False,False,95,Answer 1 on direct item shows no worry.
trauma_stai,neutral,none,17,I feel confused.,direct,2,occasionally,False,False,95,Answer 2 on direct item shows low confusion.
trauma_stai,neutral,none,18,I feel steady.,reverse,3,often,False,False,95,Answer 3 on reverse item indicates steadiness.
trauma_stai,neutral,none,19,I feel pleasant.,reverse,3,often,False,False,95,Answer 3 on reverse item indicates pleasantness.
trauma_relaxation_stai,military,winter,0,I feel calm.,reverse,1,almost never,True,False,95,Low score on calm item indicates high anxiety.
trauma_relaxation_stai,military,winter,1,I feel secure.,reverse,1,almost never,True,False,95,Low score on secure item indicates high anxiety.
trauma_relaxation_stai,military,winter,2,I am tense.,direct,4,almost always,True,False,95,High score on tense item indicates high anxiety.
trauma_relaxation_stai,military,winter,3,I feel strained.,direct,4,almost always,True,False,95,High score on strained item indicates high anxiety.
trauma_relaxation_stai,military,winter,4,I feel at ease.,reverse,1,almost never,True,False,95,Low score on at ease item indicates high anxiety.
trauma_relaxation_stai,military,winter,5,I feel upset.,direct,4,almost always,True,False,95,High score on upset item indicates high anxiety.
trauma_relaxation_stai,military,winter,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,Often on worrying item indicates high anxiety.
trauma_relaxation_stai,military,winter,7,I feel satisfied.,reverse,1,almost never,True,False,95,Low score on satisfied item indicates high anxiety.
trauma_relaxation_stai,military,winter,8,I feel frightened.,direct,4,almost always,True,False,95,High score on frightened item indicates high anxiety.
trauma_relaxation_stai,military,winter,9,I feel comfortable.,reverse,1,almost never,True,False,95,Low score on comfortable item indicates high anxiety.
trauma_relaxation_stai,military,winter,10,I feel self-confident.,reverse,1,almost never,True,False,95,Low score on self-confident item indicates high anxiety.
trauma_relaxation_stai,military,winter,11,I feel nervous.,direct,4,almost always,True,False,95,High score on nervous item indicates high anxiety.
trauma_relaxation_stai,military,winter,12,I am jittery.,direct,4,almost always,True,False,95,High score on jittery item indicates high anxiety.
trauma_relaxation_stai,military,winter,13,I feel indecisive.,direct,3,often,True,False,90,Often on indecisive item indicates high anxiety.
trauma_relaxation_stai,military,winter,14,I am relaxed.,reverse,1,almost never,True,False,95,Low score on relaxed item indicates high anxiety.
trauma_relaxation_stai,military,winter,15,I feel content.,reverse,1,almost never,True,False,95,Low score on content item indicates high anxiety.
trauma_relaxation_stai,military,winter,16,I am worried.,direct,4,almost always,True,False,95,High score on worried item indicates high anxiety.
trauma_relaxation_stai,military,winter,17,I feel confused.,direct,4,almost always,True,False,95,High score on confused item indicates high anxiety.
trauma_relaxation_stai,military,winter,18,I feel steady.,reverse,1,almost never,True,False,95,Low score on steady item indicates high anxiety.
trauma_relaxation_stai,military,winter,19,I feel pleasant.,reverse,1,almost never,True,False,95,Low score on pleasant item indicates high anxiety.
trauma_relaxation_stai,military,sunset,0,I feel calm.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,sunset,1,I feel secure.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,sunset,2,I am tense.,direct,4,almost always,True,False,95,Answer 4 on direct item shows high anxiety.
trauma_relaxation_stai,military,sunset,3,I feel strained.,direct,4,almost always,True,False,95,Answer 4 on direct item shows high anxiety.
trauma_relaxation_stai,military,sunset,4,I feel at ease.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,sunset,5,I feel upset.,direct,4,almost always,True,False,95,Answer 4 on direct item shows high anxiety.
trauma_relaxation_stai,military,sunset,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,90,Answer 3 often indicates elevated anxiety.
trauma_relaxation_stai,military,sunset,7,I feel satisfied.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,sunset,8,I feel frightened.,direct,4,almost always,True,False,95,Answer 4 on direct item shows high anxiety.
trauma_relaxation_stai,military,sunset,9,I feel comfortable.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,sunset,10,I feel self-confident.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,sunset,11,I feel nervous.,direct,4,almost always,True,False,95,Answer 4 on direct item shows high anxiety.
trauma_relaxation_stai,military,sunset,12,I am jittery.,direct,4,almost always,True,False,95,Answer 4 on direct item shows high anxiety.
trauma_relaxation_stai,military,sunset,13,I feel indecisive.,direct,2,occasionally,False,False,90,"Answer 2 is moderate, not elevated anxiety."
trauma_relaxation_stai,military,sunset,14,I am relaxed.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,sunset,15,I feel content.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,sunset,16,I am worried.,direct,4,almost always,True,False,95,Answer 4 on direct item shows high anxiety.
trauma_relaxation_stai,military,sunset,17,I feel confused.,direct,4,almost always,True,False,95,Answer 4 on direct item shows high anxiety.
trauma_relaxation_stai,military,sunset,18,I feel steady.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,sunset,19,I feel pleasant.,reverse,1,almost never,True,False,95,Answer 1 on reverse item shows high anxiety.
trauma_relaxation_stai,military,vacuum,0,I feel calm.,reverse,1,almost never,True,False,95,Low calm score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,1,I feel secure.,reverse,1,almost never,True,False,95,Low secure score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,2,I am tense.,direct,4,almost always,True,False,95,High tense score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,3,I feel strained.,direct,4,almost always,True,False,95,High strained score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,4,I feel at ease.,reverse,1,almost never,True,False,95,Low at ease score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,5,I feel upset.,direct,4,almost always,True,False,95,High upset score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,6,I am presently worrying over possible misfortunes.,direct,3,often,True,False,95,High worry score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,7,I feel satisfied.,reverse,1,almost never,True,False,95,Low satisfied score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,8,I feel frightened.,direct,4,almost always,True,False,95,High frightened score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,9,I feel comfortable.,reverse,1,almost never,True,False,95,Low comfortable score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,10,I feel self-confident.,reverse,1,almost never,True,False,95,Low self-confident score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,11,I feel nervous.,direct,4,almost always,True,False,95,High nervous score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,12,I am jittery.,direct,4,almost always,True,False,95,High jittery score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,13,I feel indecisive.,direct,3,often,True,False,90,Often indecisive indicates elevated anxiety.
trauma_relaxation_stai,military,vacuum,14,I am relaxed.,reverse,1,almost never,True,False,95,Low relaxed score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,15,I feel content.,reverse,1,almost never,True,False,95,Low content score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,16,I am worried.,direct,4,almost always,True,False,95,High worried score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,17,I feel confused.,direct,4,almost always,True,False,95,High confused score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,18,I feel steady.,reverse,1,almost never,True,False,95,Low steady score indicates high anxiety.
trauma_relaxation_stai,military,vacuum,19,I feel pleasant.,reverse,1,almost never,True,False,95,Low pleasant score indicates high anxiety.
trauma_relaxation_stai,military,body,0,I feel calm.,reverse,1,almost never,True,False,95,Answer 1 (almost never) indicates high anxiety on reverse-scored item.
trauma_relaxation_stai,military,body,1,I feel secure.,reverse,1,almost never,True,False,95,"Similar to item 0, extreme low score for calmness."
